gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_B_cells_memory_activated	celltype_B_cells_naive	celltype_B_cells_naive_activated	celltype_B_cells_oligoclonal	celltype_B_cells_memory	celltype_T_regs	celltype_T8_activated_1	celltype_T_gd	celltype_T4_activated	celltype_NK_CD16_bright	celltype_T4_naive	celltype_T4_memory	celltype_NK_CD16_bright_activated	celltype_T8_memory	celltype_NK_CD56_bright	celltype_NK_CD56_bright_activated	celltype_MAIT_cells	celltype_T8_naive	celltype_MAIT_cells_activated	celltype_T8_activated_2	celltype_Myeloid_cells
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03C093767	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.019	0.011	0.032	0.006	0.033	0.084	0.008	0.082	0.024	0.032	0.007	0.031	0.017	0.035	0.0	0.0	0.063	0.045	0.051	0.081	0.002
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.019	0.011	0.032	0.006	0.033	0.084	0.008	0.082	0.024	0.032	0.007	0.031	0.017	0.035	0.0	0.0	0.063	0.045	0.051	0.081	0.002
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	0.282	0.283	0.3	0.372	1.147	1.112	0.222	0.688	0.729	1.178	0.567	1.348	0.986	1.675	1.274	0.739	0.321	0.224	0.618	0.785	0.484
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.282	0.283	0.3	0.372	1.147	1.112	0.222	0.688	0.729	1.178	0.567	1.348	0.986	1.675	1.274	0.739	0.321	0.224	0.618	0.785	0.484
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.282	0.283	0.3	0.372	1.147	1.112	0.222	0.688	0.729	1.178	0.567	1.348	0.986	1.675	1.274	0.739	0.321	0.224	0.618	0.785	0.484
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.282	0.283	0.3	0.372	1.147	1.112	0.222	0.688	0.729	1.178	0.567	1.348	0.986	1.675	1.274	0.739	0.321	0.224	0.618	0.785	0.484
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.282	0.283	0.3	0.372	1.147	1.112	0.222	0.688	0.729	1.178	0.567	1.348	0.986	1.675	1.274	0.739	0.321	0.224	0.618	0.785	0.484
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.282	0.283	0.3	0.372	1.147	1.112	0.222	0.688	0.729	1.178	0.567	1.348	0.986	1.675	1.274	0.739	0.321	0.224	0.618	0.785	0.484
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.004	0.027	0.011	0.0	0.0	0.08	0.009	0.429	0.072	1.178	0.226	0.362	0.935	0.735	0.617	0.228	0.321	0.224	0.238	0.131	0.732
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.004	0.027	0.011	0.0	0.0	0.08	0.009	0.429	0.072	1.178	0.226	0.362	0.935	0.735	0.617	0.228	0.321	0.224	0.238	0.131	0.732
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.004	0.027	0.011	0.0	0.0	0.08	0.009	0.429	0.072	1.178	0.226	0.362	0.935	0.735	0.617	0.228	0.321	0.224	0.238	0.131	0.732
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	0.004	0.027	0.011	0.0	0.0	0.08	0.009	0.429	0.072	1.178	0.226	0.362	0.935	0.735	0.617	0.228	0.321	0.224	0.238	0.131	0.732
ITGB1	P05556	True	ITB1_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.003	0.004	0.005	0.0	0.006	0.173	0.019	0.064	0.051	0.134	0.567	0.298	0.139	0.019	0.23	0.033	0.167	0.224	0.02	0.052	0.046
ITGB1	P05556	True	ITB1_HUMAN	a7b1 complex	CPI-SC0A2FE9693	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.005	0.001	0.0	0.006	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0
ITGB1	P05556	True	ITB1_HUMAN	aVb1 complex	CPI-SC096929DB0	0.009	0.026	0.057	0.0	0.014	0.08	0.023	0.109	0.052	0.125	0.037	0.06	0.099	0.14	0.067	0.028	0.049	0.051	0.244	0.103	0.469
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC028882919	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0C91660AB	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CED85DDE	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0251EEF61	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC07F654CB3	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC059D160BE	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC034D4CF73	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC05590EDD3	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FCB8DFBB	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0DA063880	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC01BE5E1F7	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC039737584	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC030087D4F	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0CC8A2F79	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4771D76	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0B4F620A6	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC027EF0F68	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0FD500AF3	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0A210DC1F	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC0423059DF	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC09E4E673B	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC090152EEE	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a10b1_complex	CPI-SC008D5E4B2	0.008	0.014	0.006	0.0	0.006	0.0	0.003	0.0	0.008	0.0	0.003	0.01	0.02	0.007	0.0	0.011	0.007	0.0	0.007	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044916391	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC037038602	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0F9FB6DCB	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0ECDD1074	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0453131F6	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00EAD4C47	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E509A5C6	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04FA882F7	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0DC74CBE5	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0270AA5D9	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC079D293A2	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC01E6BE079	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03AF43F8B	0.008	0.003	0.011	0.0	0.009	0.016	0.062	0.365	0.082	0.022	0.031	0.158	0.097	0.422	0.181	0.388	0.321	0.109	0.385	0.145	0.071
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC04BCFC59C	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC01D1C56CC	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0345262E7	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC0CCB0D955	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC01A5C5096	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
ITGB1	P05556	True	ITB1_HUMAN	integrin_a2b1_complex	CPI-SC084C79E20	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.001	0.006	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.004
