gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	celltype_NK_CD16_bright	celltype_Monocytes_non-classical	celltype_Monocytes_intermediate	celltype_iNKT_cells	celltype_T4_naive	celltype_TEM_CD8+	celltype_B_cells_memory_activated	celltype_T4_activated	celltype_MAIT_cells	celltype_T_gd	celltype_T_regs	celltype_Monocytes_classical	celltype_B_cells_naive	celltype_Macrophages	celltype_TCM_CD8+	celltype_cDC1	celltype_T4_memory	celltype_TMRA_CD8+	celltype_NK_CD56_bright	celltype_T8_activated	celltype_T8_naive	celltype_Precursor_cells	celltype_NK_CD16_bright_activated	celltype_B_cells_naive_activated	celltype_NK_CD56_bright_activated	celltype_B_cells_memory	celltype_cDC2	celltype_Plasma_cells	celltype_pDC
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC037038602	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	0.0	0.006	0.009	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.014	0.004	0.015	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0F9FB6DCB	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0ECDD1074	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0453131F6	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC00EAD4C47	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E509A5C6	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC04FA882F7	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0DC74CBE5	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0270AA5D9	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC079D293A2	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0713C9654	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC01E6BE079	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C841033A	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03AF43F8B	0.056	0.006	0.006	0.1	0.031	0.045	0.023	0.09	0.415	0.283	0.103	0.004	0.003	0.005	0.303	0.01	0.084	0.099	0.28	0.122	0.057	0.005	0.058	0.042	0.208	0.024	0.04	0.006	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0149E8473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC003C7B6F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0EA162039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0D085D655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0AFB661A4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08B6B74FB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC04FDBA606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC08067D831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0200AC9E3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ITGB3	P05106	True	ITB3_HUMAN	a2Bb3 complex	CPI-SC0974B60B7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
